wav_file,song,onsets,offsets
or34bk56_020818_162221.11296.cbin,iiiiiiiiibbbbbkkkiiiiiiiiiiiiiiieeeeeeeeeebkbbbbbkiiiiiiiiiiieeeeeeeeeebkkkiiiieeeeeeeebkkkbbbbkkkiiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiieeeeeeee,690.0 810.0 948.0 1086.0 1238.0 1368.0 1512.0 1652.0 1788.0 1984.0 2126.0 2270.0 2414.0 2576.0 2746.0 2904.0 3064.0 3224.0 3276.0 3300.0 3314.0 3352.0 3458.0 3494.0 3548.0 3576.0 3620.0 3656.0 3710.0 3740.0 3794.0 3822.0 3968.0 4050.0 4140.0 4234.0 4330.0 4426.0 4522.0 4614.0 4710.0 4808.0 4998.0 5150.0 5352.0 5496.0 5630.0 5764.0 5896.0 6052.0 6232.0 6286.0 6312.0 6470.0 6500.0 6578.0 6624.0 6660.0 6704.0 6742.0 6784.0 6990.652871 7069.622664 7154.0 7250.0 7346.0 7440.0 7532.0 7630.0 7726.0 7830.0 8048.0 8204.0 8364.0 8532.0 8704.0 8756.0 8796.0 8854.0 8972.206835 9052.382274 9134.0 9228.0 9324.0 9420.0 9514.0 9616.0 9842.0 9986.0 10152.0 10322.0 10634.0 10768.0 10940.0 11104.0 11262.0 11424.0 11586.0 11748.0 11802.0 11826.0 11978.0 12006.0 12052.0 12088.0 12134.0 12170.0 12214.0 12250.0 12296.0 12334.0 12482.0 12562.0 12654.0 12746.0 12840.0 12936.0 13036.0 13262.0 13414.0 13560.0 13768.0 13846.0 13860.0 13988.0 14026.0 14072.0 14108.0 14154.0 14190.0 14238.0 14276.0 14446.704548 14525.67434 14612.0 14708.0 14802.0 14900.0 14998.0 15098.0,712.0 842.0 988.0 1134.0 1288.0 1424.0 1564.0 1708.0 1840.0 2040.0 2180.0 2326.0 2476.0 2632.0 2782.0 2940.0 3102.0 3262.0 3292.0 3310.0 3348.0 3386.0 3474.0 3526.0 3562.0 3610.0 3646.0 3690.0 3728.0 3774.0 3812.0 3858.0 4040.0 4122.0 4220.0 4318.0 4414.0 4510.0 4600.0 4696.0 4788.0 4886.0 5046.0 5188.0 5410.0 5550.0 5688.0 5820.0 5952.0 6094.0 6270.0 6308.0 6400.0 6486.0 6570.0 6616.0 6652.0 6698.0 6732.0 6780.0 6868.0 7064.197258 7147.386811 7240.0 7334.0 7428.0 7524.0 7614.0 7712.0 7806.0 7856.0 8098.0 8240.0 8412.0 8572.0 8740.0 8774.0 8850.0 8870.0 9049.36816 9131.954889 9220.0 9312.0 9406.0 9502.0 9598.0 9692.0 9886.0 10022.0 10204.0 10358.0 10690.0 10824.0 10998.0 11160.0 11304.0 11466.0 11634.0 11788.0 11820.0 11916.0 11992.0 12042.0 12074.0 12124.0 12160.0 12204.0 12240.0 12282.0 12322.0 12372.0 12554.0 12636.0 12734.0 12832.0 12924.0 13018.0 13116.0 13302.0 13452.0 13604.0 13802.0 13856.0 13934.0 14010.0 14060.0 14098.0 14146.0 14180.0 14226.0 14272.0 14310.0 14520.851757 14605.849778 14696.0 14794.0 14886.0 14982.0 15082.0 15172.0
or34bk56_020818_162235.11297.cbin,ibbbkkkiiiiiiiiiiieeeeeeebbkiiiiiiiiiiiiiieeeeeeebkiiiiiiiiiiieeeeeeee,873.10465 1077.10465 1211.10465 1347.10465 1501.10465 1649.10465 1819.10465 1959.10465 2013.10465 2055.10465 2181.10465 2217.10465 2261.10465 2297.10465 2431.10465 2461.10465 2515.10465 2545.10465 2691.955282 2771.323805 2855.10465 2949.10465 3045.10465 3141.10465 3247.10465 3667.10465 3795.10465 3945.10465 4119.10465 4171.10465 4197.10465 4577.10465 4623.10465 4665.10465 4701.10465 4747.10465 4785.10465 4829.10465 4867.10465 4913.10465 4951.10465 5001.10465 5151.504472 5232.953181 5315.10465 5411.10465 5507.10465 5603.10465 5701.10465 5917.10465 6065.10465 6261.10465 6313.10465 6339.10465 6497.10465 6533.10465 6589.10465 6615.10465 6661.10465 6699.10465 6753.10465 6781.10465 6989.10465 7067.10465 7157.10465 7253.10465 7347.10465 7445.10465 7543.10465 7647.10465,897.10465 1131.10465 1265.10465 1403.10465 1541.10465 1701.10465 1855.10465 1993.10465 2033.10465 2125.10465 2203.10465 2253.10465 2289.10465 2417.10465 2455.10465 2501.10465 2535.10465 2583.10465 2768.247505 2850.077068 2937.10465 3035.10465 3133.10465 3227.10465 3321.10465 3723.10465 3855.10465 3991.10465 4153.10465 4187.10465 4229.10465 4601.10465 4651.10465 4687.10465 4735.10465 4771.10465 4817.10465 4855.10465 4899.10465 4935.10465 4983.10465 5025.10465 5227.545798 5311.698198 5405.10465 5497.10465 5591.10465 5685.10465 5785.10465 5957.10465 6117.10465 6297.10465 6335.10465 6425.10465 6519.10465 6569.10465 6607.10465 6653.10465 6689.10465 6737.10465 6773.10465 6829.10465 7063.10465 7143.10465 7247.10465 7339.10465 7433.10465 7531.10465 7625.10465 7729.10465
or34bk56_020818_162251.11298.cbin,iiiiiiiiiibbbbbbbkkkkiiiiiiiiiiieeeeeeebkkkiiiiiiiiiiiibbbbbkbkkiiiiiiiiiiiieeeeeeeeeeeibbbbkkiiiiiiiiiiiieeeeeee,230.0 506.0 632.0 776.0 932.0 1118.0 1276.0 1440.0 1580.0 1754.0 1980.0 2136.0 2286.0 2426.0 2556.0 2698.0 2856.0 3008.0 3150.0 3320.0 3486.0 3584.0 3710.0 3750.0 3800.0 3832.0 3886.0 3916.0 3966.0 3996.0 4048.0 4078.0 4224.0 4306.0 4398.0 4492.0 4586.0 4684.0 4782.0 5024.0 5172.0 5346.0 5504.0 5670.0 5726.0 5752.0 5818.0 5938.0 5974.0 6022.0 6056.0 6104.0 6140.0 6194.0 6224.0 6560.0 6690.0 6828.0 6964.0 7104.0 7262.0 7452.0 7614.0 7760.0 7936.0 8016.0 8166.0 8204.0 8250.0 8284.0 8330.0 8366.0 8420.0 8452.0 8508.0 8536.0 8688.0 8770.0 8858.0 8956.0 9052.0 9144.0 9242.0 9340.0 9440.0 9532.0 9634.0 10014.0 10198.0 10354.0 10496.0 10646.0 10798.0 10960.0 11128.0 11184.0 11210.0 11356.0 11392.0 11444.0 11476.0 11520.0 11558.0 11602.0 11692.0 11724.0 11872.0 11952.0 12040.0 12136.0 12234.0 12328.0 12428.0,256.0 534.0 666.0 820.0 972.0 1166.0 1326.0 1486.0 1624.0 1806.0 2034.0 2192.0 2338.0 2478.0 2608.0 2740.0 2912.0 3036.0 3184.0 3356.0 3514.0 3608.0 3728.0 3784.0 3814.0 3860.0 3898.0 3944.0 3984.0 4026.0 4058.0 4108.0 4294.0 4376.0 4472.0 4570.0 4664.0 4762.0 4856.0 5064.0 5206.0 5382.0 5540.0 5698.0 5736.0 5802.0 5830.0 5956.0 6008.0 6042.0 6090.0 6130.0 6172.0 6214.0 6258.0 6610.0 6744.0 6882.0 7016.0 7164.0 7296.0 7510.0 7652.0 7804.0 7966.0 8068.0 8182.0 8236.0 8270.0 8314.0 8352.0 8398.0 8436.0 8482.0 8522.0 8564.0 8754.0 8842.0 8940.0 9034.0 9132.0 9228.0 9322.0 9424.0 9516.0 9614.0 9708.0 10046.0 10256.0 10416.0 10554.0 10700.0 10840.0 11000.0 11166.0 11198.0 11298.0 11378.0 11428.0 11464.0 11512.0 11546.0 11594.0 11674.0 11716.0 11760.0 11948.0 12028.0 12126.0 12220.0 12314.0 12412.0 12508.0
or34bk56_020818_162328.11300.cbin,bbbbkiiiiiiiiiiiiibbbbbbkkiiiiiiiiiiiiibkkiiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiiieeeeeeeebbkbbbkiiiiiiiiiiiieeeeeeebkbbkkiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiiiieeeeeee,723.669514 969.669514 1153.669514 1343.669514 1493.669514 1689.669514 1741.669514 1769.669514 1975.669514 2017.669514 2057.669514 2093.669514 2137.669514 2175.669514 2231.669514 2259.669514 2307.669514 2345.669514 2545.669514 2711.669514 2887.669514 3033.669514 3175.669514 3305.669514 3469.669514 3637.669514 3811.669514 3865.669514 3903.669514 4033.669514 4073.669514 4117.669514 4155.669514 4199.669514 4235.669514 4281.669514 4319.669514 4379.669514 4405.669514 4639.669514 4801.669514 4965.669514 5123.669514 5181.669514 5211.669514 5437.669514 5477.669514 5521.669514 5557.669514 5605.669514 5641.669514 5695.669514 5723.669514 5771.669514 5809.669514 5959.503138 6043.109729 6125.669514 6221.669514 6315.669514 6409.669514 6507.669514 6753.669514 6913.669514 7055.669514 7251.669514 7297.669514 7321.669514 7483.669514 7519.669514 7567.669514 7599.669514 7647.669514 7683.669514 7725.669514 7763.669514 7817.669514 7833.669514 7853.669514 8021.450592 8106.343438 8185.669514 8283.669514 8379.669514 8475.669514 8571.669514 8665.669514 8773.669514 8957.669514 9095.669514 9301.669514 9445.669514 9579.669514 9755.669514 9927.669514 9983.669514 10011.669514 10173.669514 10199.669514 10247.669514 10281.669514 10365.669514 10409.669514 10449.669514 10493.669514 10533.669514 10686.651752 10772.830853 10851.669514 10949.669514 11043.669514 11141.669514 11239.669514 11599.669514 11755.669514 11955.669514 12115.669514 12299.669514 12461.669514 12651.669514 12707.669514 12743.669514 12873.669514 12911.669514 12953.669514 12991.669514 13037.669514 13075.669514 13131.669514 13155.669514 13310.578693 13387.282707 13473.669514 13569.669514 13665.669514 13761.669514 13855.669514 13955.669514 14053.669514 14383.669514 14527.669514 14703.669514 14879.669514 14935.669514 14959.669514 14981.669514 15109.669514 15145.669514 15193.669514 15229.669514 15273.669514 15311.669514 15395.669514 15441.669514 15479.669514 15625.669514 15709.669514 15795.669514 15889.669514 15987.669514 16081.669514 16181.669514,767.669514 1019.669514 1207.669514 1397.669514 1527.669514 1723.669514 1759.669514 1855.669514 1995.669514 2045.669514 2079.669514 2127.669514 2165.669514 2209.669514 2247.669514 2293.669514 2331.669514 2377.669514 2597.669514 2763.669514 2943.669514 3085.669514 3225.669514 3357.669514 3495.669514 3673.669514 3847.669514 3879.669514 3979.669514 4055.669514 4107.669514 4141.669514 4191.669514 4225.669514 4271.669514 4309.669514 4353.669514 4391.669514 4443.669514 4691.669514 4839.669514 4999.669514 5159.669514 5195.669514 5289.669514 5463.669514 5513.669514 5549.669514 5599.669514 5633.669514 5677.669514 5717.669514 5759.669514 5797.669514 5849.669514 6037.964708 6115.140022 6207.669514 6299.669514 6393.669514 6489.669514 6581.669514 6797.669514 6951.669514 7103.669514 7281.669514 7317.669514 7415.669514 7499.669514 7555.669514 7589.669514 7635.669514 7673.669514 7713.669514 7753.669514 7799.669514 7829.669514 7845.669514 7887.669514 8101.198417 8173.22871 8271.669514 8367.669514 8461.669514 8557.669514 8653.669514 8749.669514 8833.669514 8999.669514 9129.669514 9357.669514 9505.669514 9633.669514 9795.669514 9967.669514 9997.669514 10093.669514 10189.669514 10237.669514 10271.669514 10359.669514 10399.669514 10439.669514 10483.669514 10525.669514 10569.669514 10766.399577 10843.574891 10935.669514 11031.669514 11123.669514 11217.669514 11313.669514 11653.669514 11797.669514 12013.669514 12177.669514 12339.669514 12509.669514 12685.669514 12719.669514 12815.669514 12893.669514 12945.669514 12981.669514 13033.669514 13065.669514 13111.669514 13149.669514 13191.669514 13384.332553 13468.411954 13559.669514 13649.669514 13747.669514 13841.669514 13937.669514 14033.669514 14125.669514 14433.669514 14579.669514 14743.669514 14917.669514 14955.669514 14977.669514 15047.669514 15131.669514 15183.669514 15217.669514 15265.669514 15301.669514 15383.669514 15429.669514 15467.669514 15515.669514 15695.669514 15779.669514 15879.669514 15973.669514 16071.669514 16165.669514 16263.669514
or34bk56_020818_162813.11327.cbin,iiiiibbbbkkkiiiiiiiiiiiiibbkkkiiiieeeeeeeebkkiiiiiiiiiiiiieeeeee,1142.0 1280.0 1358.0 1422.0 1566.0 1820.0 1958.0 2100.0 2240.0 2418.0 2580.0 2750.0 2914.0 2968.0 3008.0 3190.0 3236.0 3278.0 3306.0 3354.0 3386.0 3436.0 3466.0 3506.0 3544.0 3742.0 3932.0 4094.0 4260.0 4410.0 4592.0 4644.0 4668.0 4738.0 4874.011884 4952.037296 5034.0 5126.0 5216.0 5306.0 5402.0 5494.0 5818.0 5974.0 6144.0 6366.0 6416.0 6458.0 6590.0 6626.0 6670.0 6704.0 6750.0 6786.0 6830.0 6866.0 6910.0 6948.0 7124.0 7204.0 7288.0 7384.0 7478.0 7574.0,1176.0 1310.0 1390.0 1456.0 1604.0 1864.0 2008.0 2150.0 2298.0 2448.0 2614.0 2782.0 2946.0 2978.0 3036.0 3208.0 3254.0 3290.0 3336.0 3374.0 3418.0 3452.0 3496.0 3532.0 3578.0 3794.0 3984.0 4128.0 4288.0 4448.0 4622.0 4656.0 4682.0 4752.0 4948.67735 5024.836124 5108.0 5200.0 5290.0 5386.0 5478.0 5566.0 5866.0 6014.0 6176.0 6402.0 6442.0 6528.0 6608.0 6660.0 6694.0 6738.0 6774.0 6816.0 6856.0 6896.0 6936.0 6980.0 7196.0 7272.0 7368.0 7464.0 7560.0 7652.0
or34bk56_020818_162844.11337.cbin,iiiiiiiiiiibbbbbkkkiiiiiiiiiiiiibbbbkiiiiiiiiiiiiieeeeeeeeebbkiiiiiiiiiiieekeeeeeeeebkkiiiiiiiiiiiieeeeeeeeibbbbkkiiiiiiiiiiieeeeeeeebkbbbbbiiiiiiiiiiiieeeeeeeeibbbbkkiieeeeeee,530.0 676.0 848.0 1026.0 1168.0 1296.0 1442.0 1572.0 1726.0 1866.0 1996.0 2048.0 2212.0 2348.0 2490.0 2628.0 2818.0 2962.0 3132.0 3302.0 3354.0 3392.0 3588.0 3628.0 3674.0 3706.0 3750.0 3786.0 3830.0 3866.0 3918.0 3948.0 4184.0 4324.0 4504.0 4654.0 4834.0 5008.0 5064.0 5086.0 5246.0 5282.0 5328.0 5364.0 5406.0 5444.0 5488.0 5528.0 5572.0 5610.0 5774.962348 5856.801811 5940.0 6030.0 6128.0 6218.0 6310.0 6404.0 6500.0 6600.0 6808.0 6942.0 7122.0 7174.0 7196.0 7212.0 7394.0 7432.0 7486.0 7512.0 7560.0 7638.0 7676.0 7832.0 7910.0 7998.0 8094.0 8186.0 8280.0 8374.0 8474.0 8570.0 8670.0 8764.0 8990.0 9146.0 9304.0 9486.0 9562.0 9710.0 9748.0 9790.0 9826.0 9872.0 9908.0 9954.0 9990.0 10044.0 10072.0 10214.0 10292.0 10386.0 10478.0 10572.0 10672.0 10766.0 10862.0 11314.0 11500.0 11666.0 11792.0 11940.0 12094.0 12238.0 12412.0 12466.0 12492.0 12638.0 12674.0 12726.0 12754.0 12800.0 12838.0 12882.0 12970.0 13099.274264 13176.638131 13260.0 13354.0 13450.0 13544.0 13638.0 13738.0 14026.0 14164.0 14352.0 14544.0 14698.0 14838.0 14978.0 15156.0 15236.0 15394.0 15430.0 15474.0 15510.0 15556.0 15592.0 15638.0 15674.0 15720.0 15758.0 15907.311495 15989.083655 16070.0 16164.0 16258.0 16360.0 16450.0 16548.0 17020.0 17216.0 17498.0 17636.0 17766.0 17926.0 18100.0 18320.0 18372.0 18588.205239 18667.446103 18750.0 18844.0 18940.0 19034.0 19130.0,548.0 698.0 872.0 1054.0 1194.0 1336.0 1476.0 1606.0 1766.0 1910.0 2006.0 2102.0 2264.0 2404.0 2544.0 2682.0 2844.0 2996.0 3154.0 3334.0 3372.0 3466.0 3608.0 3660.0 3696.0 3740.0 3774.0 3818.0 3856.0 3898.0 3936.0 3982.0 4234.0 4376.0 4560.0 4708.0 4868.0 5046.0 5082.0 5176.0 5266.0 5314.0 5348.0 5398.0 5434.0 5478.0 5514.0 5558.0 5598.0 5642.0 5852.965586 5928.411341 6014.0 6112.0 6202.0 6296.0 6386.0 6480.0 6576.0 6668.0 6848.0 6974.0 7156.0 7188.0 7208.0 7288.0 7418.0 7466.0 7502.0 7548.0 7630.0 7666.0 7716.0 7904.0 7982.0 8082.0 8174.0 8264.0 8360.0 8454.0 8552.0 8648.0 8748.0 8844.0 9032.0 9180.0 9340.0 9522.0 9654.0 9730.0 9780.0 9814.0 9862.0 9900.0 9942.0 9978.0 10020.0 10060.0 10108.0 10284.0 10364.0 10468.0 10558.0 10654.0 10750.0 10846.0 10910.0 11354.0 11562.0 11728.0 11854.0 12000.0 12136.0 12286.0 12450.0 12484.0 12582.0 12660.0 12710.0 12746.0 12792.0 12832.0 12874.0 12956.0 12984.0 13170.244423 13255.92011 13348.0 13442.0 13534.0 13628.0 13718.0 13816.0 14078.0 14214.0 14412.0 14604.0 14756.0 14892.0 15038.0 15194.0 15322.0 15412.0 15464.0 15498.0 15552.0 15584.0 15628.0 15662.0 15708.0 15748.0 15794.0 15984.127767 16063.421983 16154.0 16250.0 16342.0 16436.0 16530.0 16626.0 17056.0 17270.0 17550.0 17692.0 17822.0 17968.0 18152.0 18360.0 18484.0 18663.717121 18744.822476 18834.0 18930.0 19022.0 19116.0 19210.0
or34bk56_020818_162908.11338.cbin,iiiiiiiiibbbbkkiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiiieeeeeeebkkbbbbkkiiiiiiiiiiieeeeeee,354.0 478.0 612.0 746.0 894.0 1040.0 1176.0 1326.0 1464.0 1654.0 1786.0 1930.0 2070.0 2214.0 2366.0 2528.0 2586.0 2668.0 2762.0 2792.0 2842.0 2874.0 2918.0 2956.0 3000.0 3036.0 3092.0 3122.0 3266.0 3346.0 3434.0 3530.0 3624.0 3722.0 3818.0 3918.0 4104.0 4268.0 4424.0 4592.0 4766.0 4820.0 4846.0 5016.0 5054.0 5098.0 5134.0 5178.0 5216.0 5260.0 5298.0 5452.268217 5536.732485 5618.0 5714.0 5810.0 5904.0 6002.0 6098.0 6376.0 6532.0 6670.0 6840.0 7006.0 7054.0 7084.0 7144.0 7242.0 7272.0 7328.0 7352.0 7398.0 7436.0 7482.0 7520.0 7570.0 7604.0 7756.306586 7835.83384 7920.0 8016.0 8112.0 8214.0 8314.0 8636.0 8788.0 8942.0 9222.0 9360.0 9518.0 9676.0 9838.0 10006.0 10178.0 10232.0 10256.0 10404.0 10442.0 10488.0 10520.0 10568.0 10606.0 10650.0 10690.0 10859.519111 10944.934609 11024.0 11122.0 11216.0 11310.0 11408.0,378.0 512.0 648.0 792.0 944.0 1096.0 1230.0 1380.0 1522.0 1714.0 1852.0 1990.0 2126.0 2266.0 2404.0 2556.0 2596.0 2690.0 2772.0 2824.0 2862.0 2908.0 2944.0 2988.0 3028.0 3072.0 3110.0 3158.0 3342.0 3416.0 3512.0 3606.0 3704.0 3798.0 3892.0 3988.0 4142.0 4308.0 4456.0 4630.0 4800.0 4836.0 4932.0 5036.0 5088.0 5122.0 5174.0 5206.0 5250.0 5286.0 5336.0 5526.035163 5612.059457 5706.0 5798.0 5892.0 5988.0 6084.0 6178.0 6414.0 6564.0 6718.0 6874.0 7040.0 7072.0 7140.0 7168.0 7254.0 7310.0 7340.0 7390.0 7426.0 7470.0 7508.0 7552.0 7594.0 7638.0 7832.949432 7916.18521 8004.0 8100.0 8196.0 8294.0 8392.0 8688.0 8826.0 8980.0 9282.0 9416.0 9580.0 9732.0 9880.0 10054.0 10212.0 10250.0 10342.0 10424.0 10476.0 10512.0 10560.0 10596.0 10640.0 10676.0 10728.0 10932.968186 11018.383684 11108.0 11202.0 11298.0 11390.0 11480.0
or34bk56_020818_163249.11373.cbin,iiiiiiiibbbbiiiiiiiiiiiiibbkiiiiiiiiiiieeeeeeeeeeebkkiiiiiiiiiiiiieeeeeeeebkkiiieeeeeeeebbbbiiiiiiiiiiiiiiiieeeeeeeikkiiiiiiiiiiieeeeeee,780.0 918.0 1058.0 1192.0 1328.0 1488.0 1644.0 1780.0 1984.0 2156.0 2302.0 2444.0 2634.0 2684.0 2780.0 2928.0 2958.0 3006.0 3038.0 3080.0 3118.0 3162.0 3198.0 3248.0 3278.0 3604.0 3772.0 3938.0 4104.0 4154.0 4192.0 4342.0 4378.0 4424.0 4456.0 4502.0 4536.0 4582.0 4618.0 4769.663868 4848.328486 4928.0 5022.0 5116.0 5208.0 5302.0 5392.0 5482.0 5578.0 5678.0 6004.0 6164.0 6332.0 6514.0 6566.0 6606.0 6744.0 6776.0 6820.0 6856.0 6900.0 6936.0 6980.0 7016.0 7060.0 7098.0 7246.0 7324.0 7414.0 7506.0 7598.0 7694.0 7788.0 7884.0 8242.0 8412.0 8588.0 8780.0 8826.0 8868.0 9051.850375 9130.514993 9214.0 9306.0 9402.0 9496.0 9592.0 9686.0 10058.0 10224.0 10352.0 10482.0 10626.0 10824.0 10880.0 10904.0 11050.0 11088.0 11140.0 11168.0 11212.0 11250.0 11292.0 11330.0 11384.0 11412.0 11464.0 11506.0 11654.42454 11732.291738 11816.0 11914.0 12008.0 12104.0 12200.0 12666.0 12822.0 12980.0 13148.0 13198.0 13372.0 13408.0 13452.0 13488.0 13572.0 13614.0 13652.0 13694.0 13734.0 13892.857179 13972.675931 14058.0 14150.0 14246.0 14340.0 14438.0,812.0 958.0 1100.0 1238.0 1368.0 1528.0 1690.0 1830.0 2036.0 2208.0 2354.0 2498.0 2664.0 2696.0 2792.0 2942.0 2990.0 3028.0 3072.0 3110.0 3150.0 3188.0 3228.0 3264.0 3314.0 3654.0 3826.0 3962.0 4132.0 4164.0 4260.0 4358.0 4412.0 4444.0 4488.0 4526.0 4572.0 4606.0 4654.0 4839.798588 4922.254272 5014.0 5100.0 5196.0 5288.0 5376.0 5472.0 5564.0 5656.0 5756.0 6056.0 6204.0 6354.0 6548.0 6582.0 6676.0 6758.0 6810.0 6844.0 6888.0 6924.0 6968.0 7004.0 7046.0 7086.0 7134.0 7318.0 7396.0 7492.0 7586.0 7680.0 7776.0 7866.0 7962.0 8294.0 8460.0 8626.0 8812.0 8846.0 8946.0 9123.880627 9205.388545 9298.0 9392.0 9488.0 9580.0 9674.0 9770.0 10114.0 10280.0 10408.0 10536.0 10676.0 10858.0 10894.0 10992.0 11070.0 11122.0 11156.0 11204.0 11238.0 11282.0 11318.0 11362.0 11398.0 11438.0 11480.0 11518.0 11728.398378 11811.356893 11902.0 11996.0 12096.0 12184.0 12282.0 12716.0 12866.0 13018.0 13180.0 13314.0 13390.0 13444.0 13478.0 13562.0 13606.0 13644.0 13686.0 13722.0 13770.0 13965.654837 14050.647026 14142.0 14234.0 14330.0 14424.0 14520.0
or34bk56_020818_163317.11374.cbin,iiiiiiiiibbbbbbbkiiiiiiiiiiiiiiiiiiiiiibbbbbkkiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiieeeeeeeeebkkk,594.0 752.0 906.0 1034.0 1184.0 1322.0 1506.0 1664.0 1798.0 1984.0 2156.0 2322.0 2470.0 2634.0 2764.0 2902.0 3056.0 3218.0 3274.0 3300.0 3354.0 3490.0 3530.0 3582.0 3612.0 3656.0 3694.0 3740.0 3776.0 3818.0 3858.0 4068.0 4110.0 4166.0 4194.0 4248.0 4278.0 4322.0 4360.0 4590.0 4814.0 4986.0 5130.0 5260.0 5436.0 5582.0 5764.0 5816.0 5860.0 5988.0 6024.0 6080.0 6108.0 6162.0 6188.0 6236.0 6272.0 6444.0 6522.0 6610.0 6706.0 6798.0 6894.0 6990.0 7086.0 7332.0 7476.0 7644.0 7814.0 8004.0 8058.0 8098.0 8294.0 8332.0 8386.0 8416.0 8460.0 8498.0 8542.0 8578.0 8622.0 8662.0 8816.0 8894.0 8982.0 9080.0 9174.0 9270.0 9364.0 9460.0 9558.0 9806.0 9948.0 10100.0 10260.0,610.0 782.0 940.0 1082.0 1226.0 1370.0 1556.0 1716.0 1850.0 2040.0 2210.0 2374.0 2524.0 2690.0 2818.0 2954.0 3080.0 3252.0 3290.0 3350.0 3382.0 3510.0 3562.0 3600.0 3646.0 3684.0 3728.0 3764.0 3806.0 3848.0 3896.0 4100.0 4146.0 4186.0 4230.0 4266.0 4310.0 4344.0 4398.0 4644.0 4872.0 5044.0 5184.0 5316.0 5472.0 5628.0 5796.0 5830.0 5928.0 6004.0 6056.0 6092.0 6140.0 6178.0 6220.0 6260.0 6304.0 6518.0 6598.0 6692.0 6788.0 6880.0 6976.0 7074.0 7164.0 7376.0 7520.0 7678.0 7848.0 8038.0 8076.0 8172.0 8320.0 8370.0 8406.0 8452.0 8488.0 8530.0 8568.0 8612.0 8650.0 8696.0 8886.0 8968.0 9062.0 9160.0 9256.0 9348.0 9444.0 9540.0 9636.0 9846.0 9986.0 10138.0 10308.0
or34bk56_020818_163327.11375.cbin,ibbbbkkiiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiieebbbbkkkiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiieebebkbbbkkiiiiiiiiiieeeeeeeee,1544.0 1718.0 1864.0 2014.0 2146.0 2306.0 2444.0 2604.0 2656.0 2692.0 2830.0 2866.0 2912.0 2948.0 2992.0 3030.0 3074.0 3110.0 3162.0 3194.0 3250.0 3278.0 3424.0 3504.0 3596.0 3690.0 3784.0 3876.0 3974.0 4078.0 4302.0 4444.0 4602.0 4766.0 4814.0 4860.0 4992.0 5030.0 5076.0 5110.0 5156.0 5194.0 5248.0 5278.0 5426.0 5518.0 5888.0 6052.0 6184.0 6316.0 6482.0 6622.0 6780.0 6932.0 7082.0 7154.0 7192.0 7244.0 7272.0 7318.0 7354.0 7398.0 7436.0 7488.0 7522.0 7677.147355 7755.624682 7844.0 7936.0 8032.0 8128.0 8222.0 8318.0 8554.0 8704.0 8878.0 9032.0 9212.0 9266.0 9296.0 9444.0 9480.0 9534.0 9562.0 9606.0 9646.0 9692.0 9728.0 9782.0 9812.0 9976.0 10076.0 10368.0 10526.0 10662.0 10810.0 11012.0 11150.0 11290.0 11466.0 11630.0 11812.0 11862.0 11892.0 12072.0 12110.0 12154.0 12192.0 12274.0 12318.0 12356.0 12549.629101 12632.280754 12716.0 12810.0 12906.0 13002.0 13100.0 13198.0 13300.0,1556.0 1766.0 1916.0 2070.0 2198.0 2336.0 2490.0 2634.0 2672.0 2772.0 2850.0 2902.0 2936.0 2984.0 3020.0 3064.0 3100.0 3142.0 3180.0 3228.0 3266.0 3316.0 3500.0 3578.0 3674.0 3770.0 3864.0 3960.0 4054.0 4146.0 4346.0 4484.0 4638.0 4804.0 4856.0 4934.0 5016.0 5068.0 5100.0 5150.0 5184.0 5228.0 5270.0 5312.0 5490.0 5600.0 5936.0 6110.0 6246.0 6372.0 6522.0 6674.0 6820.0 6960.0 7096.0 7170.0 7222.0 7258.0 7306.0 7342.0 7384.0 7424.0 7468.0 7508.0 7554.0 7750.615491 7837.441471 7922.0 8016.0 8110.0 8210.0 8302.0 8396.0 8592.0 8738.0 8914.0 9070.0 9250.0 9284.0 9380.0 9464.0 9514.0 9552.0 9598.0 9634.0 9676.0 9718.0 9760.0 9802.0 9848.0 10044.0 10104.0 10418.0 10582.0 10722.0 10854.0 11068.0 11210.0 11348.0 11506.0 11668.0 11846.0 11878.0 11978.0 12096.0 12148.0 12180.0 12268.0 12314.0 12352.0 12402.0 12628.106428 12709.923217 12800.0 12892.0 12986.0 13086.0 13180.0 13282.0 13376.0
