wav_file,song,onsets,offsets
or37bk38_300718_184425.409.cbin,iddddiddbbbidbbbiiidbbbiccccccccccccccccceeeee,2694.59375 2998.96875 3220.9375 4598.25 4797.21875 5097.75 5757.0 5939.4375 6138.15625 6221.0625 6294.5625 6544.46875 6732.96875 6929.59375 7006.03125 7081.6875 7304.84375 7589.53125 7792.90625 7997.1875 8189.75 8267.15625 8341.84375 8658.40625 9140.676684 9178.0625 9218.6875 9262.3125 9305.75 9349.28125 9394.0 9438.03125 9482.21875 9526.34375 9570.1875 9615.25 9659.46875 9703.84375 9748.875 9793.90625 9838.5 9951.25 10042.5 10150.875 10256.84375 10361.46875,2733.0625 3074.40625 3288.75 4664.0625 4864.75 5136.59375 5831.6875 6018.5 6196.46875 6272.34375 6353.65625 6612.59375 6812.46875 6981.9375 7060.15625 7143.40625 7378.96875 7654.75 7862.28125 8077.34375 8242.625 8319.46875 8404.5625 8952.5 9164.961213 9200.875 9243.46875 9288.03125 9332.0625 9375.875 9420.5 9463.96875 9509.71875 9553.9375 9597.6875 9642.1875 9686.90625 9731.78125 9774.53125 9820.90625 9868.125 10030.625 10112.03125 10236.25 10335.78125 10455.3125
or37bk38_300718_185150.412.cbin,iddidddbbbidbbbiiidddbbbididbbbicccccccccccccceeeeeiiiidbbbididiiieeeee,1835.1875 3531.34375 3737.34375 4223.84375 4429.5 4637.5625 4846.46875 5040.75 5120.0 5194.5 5413.28125 5611.40625 5823.875 5893.875 5970.03125 6189.46875 6270.1875 7981.40625 8143.1875 8349.59375 8551.4375 8734.9375 8811.78125 8887.5625 9096.96875 9292.5 9498.90625 9661.46875 9841.625 9921.3125 9993.15625 10310.78125 10872.75 10909.375 10952.25 10995.3125 11039.65625 11083.5 11127.75 11171.5 11215.65625 11260.1875 11304.09375 11348.90625 11395.40625 11440.4375 11535.75 11623.40625 11718.21875 11830.90625 11946.15625 12762.75 12923.15625 13159.09375 13307.25 13488.125 13675.9375 13751.375 13825.5625 14023.375 14227.09375 14434.46875 14627.125 14839.9375 14893.875 14939.625 15396.5625 15490.1875 15583.8125 15694.03125 15803.28125,1862.78125 3597.03125 3804.5 4244.5625 4501.40625 4712.0625 4923.375 5096.96875 5171.78125 5260.125 5489.0625 5691.78125 5868.125 5946.3125 6030.0625 6265.8125 6573.65625 8004.71875 8219.40625 8423.84375 8625.875 8789.78125 8864.34375 8951.28125 9170.0 9367.15625 9545.78125 9738.625 9897.71875 9975.09375 10060.03125 10711.25 10893.25 10931.96875 10978.40625 11022.09375 11066.5625 11109.71875 11153.71875 11197.46875 11243.96875 11286.78125 11330.78125 11375.15625 11420.625 11467.375 11607.28125 11693.9375 11809.34375 11915.65625 12029.0 12807.34375 12980.5625 13198.46875 13385.0625 13569.03125 13730.0625 13805.9375 13889.40625 14109.46875 14308.6875 14506.53125 14709.28125 14871.21875 14915.15625 15276.15625 15474.1875 15554.25 15671.34375 15777.59375 15887.8125
or37bk38_300718_185600.419.cbin,iiiiiddddbbbidbbbiidiiidiieeeeeidbbbiicccccccccccceeeeedbbbidbbbii,2740.90625 2973.90625 3501.46875 4703.25 6474.4375 6682.25 6904.625 7118.40625 7315.75 7524.03125 7590.1875 7659.53125 7860.125 8049.6875 8250.875 8329.40625 8402.46875 8626.125 8840.09375 9066.3125 9598.4375 9756.4375 9942.03125 10206.6875 10407.28125 10483.9375 10990.59375 11086.90625 11174.46875 11289.3125 11391.875 11689.6875 11858.5625 12047.5 12123.5625 12196.71875 12435.8125 12534.84375 13076.875 13119.96875 13162.65625 13205.71875 13250.09375 13293.71875 13337.71875 13381.625 13424.96875 13470.6875 13513.5 13560.65625 13667.15625 13758.125 13851.3125 13964.65625 14068.84375 14341.03125 14525.53125 14600.03125 14679.09375 14903.09375 15091.6875 15283.71875 15358.21875 15434.375 15674.21875 15948.4375,2790.96875 3022.875 3555.5 4742.28125 6506.1875 6744.375 6977.46875 7193.90625 7395.59375 7564.0625 7637.21875 7719.53125 7935.46875 8128.34375 8307.6875 8384.09375 8469.09375 8700.84375 8918.4375 9142.34375 9649.0 9827.78125 10017.3125 10283.15625 10438.09375 10822.15625 11064.84375 11153.125 11260.84375 11363.71875 11474.75 11745.78125 11941.90625 12104.9375 12180.46875 12262.78125 12474.8125 12854.6875 13099.125 13142.625 13185.75 13228.15625 13273.5 13316.21875 13360.75 13406.53125 13450.59375 13495.4375 13538.6875 13594.0625 13740.78125 13823.65625 13937.375 14043.28125 14151.84375 14417.0 14579.28125 14658.75 14740.375 14975.28125 15176.84375 15338.59375 15416.75 15503.71875 15750.96875 15991.78125
or37bk38_300718_185630.420.cbin,iidddddbddbbbiiiidbbbiiiccccccccccccccceeeeeeidbbbiiiieeeee,1982.9375 2769.84375 2993.46875 3218.84375 3426.0625 3641.53125 3837.125 4012.8125 4244.375 4453.0 4636.5 4714.34375 4791.40625 4998.5 5232.0 5411.03125 6077.5 6195.75 6377.8125 6453.15625 6533.8125 6663.375 6740.21875 6823.6875 7318.1875 7355.875 7398.71875 7440.65625 7484.90625 7527.21875 7570.84375 7614.625 7657.84375 7702.28125 7747.34375 7791.3125 7834.75 7879.46875 7926.1875 8032.03125 8123.375 8222.15625 8336.90625 8439.875 8556.0 8886.125 9049.9375 9238.28125 9314.15625 9389.53125 9597.53125 9653.3125 9682.4375 9987.53125 10157.96875 10255.25 10351.25 10460.84375 10581.375,2032.46875 2811.0625 3065.125 3299.75 3499.375 3715.625 3908.40625 4097.6875 4323.53125 4529.3125 4691.40625 4767.4375 4854.875 5079.65625 5299.65625 5466.78125 6097.8125 6277.125 6428.625 6509.34375 6594.53125 6684.53125 6776.40625 7169.8125 7338.875 7380.40625 7422.625 7467.46875 7510.875 7553.125 7597.6875 7639.78125 7683.28125 7725.625 7771.21875 7815.71875 7858.78125 7904.59375 7959.75 8105.875 8192.375 8309.125 8412.96875 8521.125 8640.125 8944.09375 9129.375 9291.75 9367.53125 9450.78125 9649.21875 9675.21875 9980.40625 10028.28125 10240.5 10323.03125 10435.625 10543.3125 10668.0
or37bk38_300718_185654.421.cbin,iiiidiiddbbbiddbbidbbbiiiiiidiccccccccccccccceeeeedidbbbiieeeee,2983.71875 3161.0625 3762.875 4002.09375 4197.53125 4424.8125 4629.8125 4820.0 5009.28125 5193.375 5274.9375 5352.28125 5552.84375 5744.3125 5937.5 6020.9375 6094.96875 6305.875 6505.25 6693.09375 6772.46875 6845.15625 7049.65625 7231.5625 7389.375 7576.4375 7748.09375 7933.6875 8128.625 8330.5625 8923.458771 8962.96875 9005.25 9047.1875 9090.875 9135.90625 9178.96875 9222.90625 9267.5 9313.09375 9358.625 9403.1875 9448.0 9492.34375 9537.8125 9635.40625 9722.46875 9817.78125 9930.96875 10050.25 10321.0625 10525.21875 10714.625 10898.96875 10975.46875 11047.375 11291.96875 11347.53125 11858.9375 11953.75 12049.4375 12161.96875 12267.1875,3034.34375 3203.1875 3800.5625 4022.8125 4271.34375 4482.46875 4705.375 4897.90625 5090.90625 5249.28125 5327.03125 5414.625 5629.03125 5821.40625 5997.8125 6074.71875 6161.28125 6391.21875 6587.65625 6749.1875 6822.75 6906.4375 7130.4375 7300.3125 7480.1875 7647.0 7826.90625 8009.40625 8209.28125 8767.15625 8946.279329 8983.34375 9029.5625 9073.0625 9116.03125 9160.25 9204.4375 9249.40625 9294.5 9340.09375 9386.46875 9430.3125 9474.25 9519.625 9564.84375 9710.125 9793.4375 9908.40625 10016.84375 10131.4375 10401.34375 10606.375 10801.5625 10955.03125 11029.25 11112.15625 11325.71875 11745.84375 11940.25 12024.8125 12139.21875 12244.46875 12355.84375
or37bk38_300718_190010.428.cbin,iiddiididdidiiiiidbbbidbbbidiccccccccccccccceeeeeididbbb,2996.15625 3745.6875 3923.09375 4119.25 4371.0 4862.71875 5018.4375 5300.53125 5489.09375 5679.0625 6191.59375 6387.25 6719.09375 6911.53125 7074.3125 7250.53125 7471.90625 7650.34375 7852.90625 7928.25 8001.21875 8190.71875 8389.8125 8572.3125 8649.84375 8722.4375 8921.25 9112.84375 9321.75 9830.802581 9868.15625 9910.78125 9953.8125 9996.40625 10038.0 10080.71875 10124.5 10166.59375 10210.46875 10253.71875 10297.5625 10343.46875 10387.0 10433.15625 10541.125 10631.125 10725.71875 10837.78125 10946.6875 11206.8125 11397.6875 11601.59375 11807.21875 11991.5 12073.09375 12143.8125,3037.46875 3765.75 3996.125 4194.34375 4409.28125 4911.5 5093.9375 5356.71875 5571.1875 5750.96875 6255.625 6467.5625 6764.4375 6964.5 7134.34375 7319.34375 7543.71875 7732.6875 7909.03125 7981.78125 8064.0 8263.875 8470.4375 8630.46875 8703.4375 8786.375 8994.65625 9191.8125 9690.78125 9854.396706 9889.375 9931.5625 9978.0 10020.40625 10063.0 10106.125 10149.96875 10191.875 10235.75 10279.0 10324.125 10368.5 10413.59375 10466.875 10619.09375 10699.53125 10814.46875 10916.1875 11022.71875 11272.375 11479.65625 11671.0625 11888.96875 12051.96875 12124.5 12207.625
or37bk38_300718_190027.429.cbin,iiidddddddbbbiicccccccccccccceeeeedbbbidbbbieeeee,2491.34375 2647.375 2799.46875 2998.8125 3185.34375 3373.96875 3554.125 3757.5 3945.90625 4135.40625 4318.21875 4397.25 4469.03125 4690.375 4739.21875 5282.642789 5321.53125 5366.09375 5407.3125 5451.9375 5496.0 5538.625 5583.09375 5626.53125 5670.0 5714.90625 5759.65625 5804.15625 5849.34375 5945.0625 6031.03125 6128.15625 6238.59375 6346.71875 6626.875 6812.75 6890.3125 6963.84375 7172.4375 7349.1875 7532.65625 7605.5625 7680.15625 7915.34375 8451.90625 8551.4375 8649.0 8756.3125 8863.4375,2515.71875 2673.6875 2822.75 3069.125 3260.96875 3450.09375 3632.03125 3832.96875 4020.40625 4221.46875 4373.71875 4448.53125 4532.71875 4724.8125 5111.03125 5303.515645 5341.75 5388.21875 5431.28125 5476.09375 5521.1875 5564.65625 5605.96875 5650.5 5694.0 5739.21875 5784.625 5829.75 5877.40625 6015.875 6098.40625 6214.0 6320.03125 6438.90625 6703.40625 6868.78125 6943.9375 7027.875 7249.75 7431.90625 7587.34375 7663.15625 7753.9375 8340.96875 8509.1875 8607.65625 8733.1875 8835.875 8946.1875
or37bk38_300718_190046.430.cbin,iiiidddddbbbidiiieeeee,1248.46875 1449.0625 1663.446391 2520.500165 2997.4375 3164.9375 3372.96875 3570.5625 3765.1875 3952.125 4027.96875 4101.71875 4288.59375 4477.375 4699.625 4743.28125 4827.40625 5246.3125 5342.84375 5437.9375 5559.71875 5660.28125,1270.90625 1469.21875 1704.177659 2552.745752 3050.84375 3244.875 3453.28125 3648.5 3845.65625 4004.6875 4081.65625 4165.40625 4366.28125 4564.25 4736.875 4820.53125 5125.125 5327.46875 5405.875 5524.3125 5634.8125 5740.09375
or37bk38_300718_190055.431.cbin,idddiiiiiiidicccccccccccceeeeeidbbbidieeeeeidbbbiiieeeee,2975.46875 3152.1875 3340.40625 3546.90625 3760.21875 3934.8125 4131.34375 4272.96875 4429.90625 4567.0625 4748.40625 4966.125 5252.5 5753.266046 5791.34375 5831.0625 5874.6875 5917.375 5960.53125 6004.03125 6046.625 6091.03125 6134.09375 6178.1875 6223.625 6321.78125 6411.5625 6504.40625 6622.25 6730.875 7051.0625 7197.0 7382.84375 7458.28125 7526.46875 7726.34375 7921.375 8157.03125 8698.875 8791.3125 8887.96875 8999.4375 9106.46875 9977.1875 10116.34375 10299.40625 10375.71875 10448.3125 10665.96875 10710.6875 10760.375 11225.9375 11318.40625 11416.0625 11527.65625 11640.1875,3024.875 3224.71875 3423.6875 3626.375 3831.28125 4005.875 4180.3125 4338.40625 4480.53125 4635.59375 4838.34375 5041.53125 5594.375 5777.09292 5814.90625 5856.53125 5900.0 5944.34375 5987.40625 6030.875 6074.5 6117.71875 6161.0625 6206.4375 6253.3125 6397.34375 6481.59375 6595.59375 6704.1875 6817.3125 7096.1875 7283.5625 7438.0625 7511.03125 7594.09375 7811.09375 8003.625 8591.375 8775.78125 8860.0625 8972.53125 9083.5 9197.09375 10009.71875 10200.90625 10355.6875 10428.3125 10511.21875 10701.09375 10737.125 11092.5 11305.59375 11390.5625 11502.9375 11613.1875 11719.84375
or37bk38_300718_190354.439.cbin,idddddbdiidbbbidiiddbbbiididiiccccccccccccccceeeeedidbbbiiiiiiidbbbiieeeeeidbbbidbbbieeeee,2078.625 2977.34375 3144.1875 3336.875 3547.125 3746.0625 3954.5625 4161.6875 4711.8125 4874.96875 5187.125 5374.1875 5454.53125 5527.96875 5741.75 5946.0625 6221.375 7724.5625 7878.78125 8065.125 8244.375 8320.875 8391.34375 8588.5 8843.4375 9026.75 9222.25 9409.25 9669.25 9696.96875 10193.178515 10230.875 10272.6875 10315.375 10358.34375 10401.625 10444.3125 10487.4375 10531.40625 10575.9375 10619.75 10662.25 10708.4375 10751.15625 10796.28125 10892.0625 10979.375 11074.0625 11185.9375 11291.0625 11563.96875 11766.53125 11961.6875 12136.6875 12211.4375 12284.125 12482.8125 12874.0 13024.09375 13176.46875 13457.53125 13617.4375 13951.84375 14140.84375 14335.9375 14414.875 14487.8125 14715.125 14796.625 15266.8125 15361.8125 15452.71875 15570.40625 15679.75 16153.65625 16322.4375 16507.34375 16579.875 16654.65625 16851.125 17057.21875 17270.75 17349.625 17420.53125 17672.0625 18210.21875 18303.46875 18395.65625 18510.625 18617.96875,2115.46875 3019.71875 3214.84375 3414.5 3620.375 3829.875 4039.09375 4245.875 4749.5625 4953.28125 5265.90625 5430.125 5505.9375 5589.375 5815.1875 6026.15625 6265.125 7748.4375 7949.9375 8144.28125 8295.0 8372.9375 8456.1875 8667.09375 8915.875 9100.53125 9299.3125 9487.34375 9690.34375 10036.25 10218.015793 10255.125 10298.34375 10340.59375 10384.21875 10429.03125 10470.78125 10513.3125 10556.5625 10601.96875 10645.5625 10688.125 10733.15625 10777.9375 10822.65625 10965.25 11047.4375 11162.5625 11268.9375 11379.3125 11642.9375 11846.75 12046.53125 12191.3125 12264.375 12348.90625 12569.3125 12906.4375 13070.9375 13243.75 13497.0625 13694.71875 14007.90625 14222.5 14391.78125 14471.0625 14550.21875 14792.1875 15143.09375 15343.25 15426.34375 15539.0625 15648.0 15767.28125 16205.96875 16405.15625 16560.75 16638.28125 16721.5 16930.875 17143.03125 17328.5 17402.125 17481.875 18101.03125 18289.5625 18371.75 18486.78125 18590.53125 18699.34375
or37bk38_300718_190447.441.cbin,iiiddddddbdiddbbbididbbbidiiiidiiicccccccccccccceeeeeidbdbbbieeeeeiidbbbiiieeee,1727.09375 1933.46875 2770.8125 2990.21875 3190.59375 3389.40625 4023.375 4241.0 4444.125 4651.625 4831.65625 5350.46875 5531.09375 5752.65625 5935.71875 6007.75 6085.21875 6297.75 6499.40625 6712.625 6901.4375 7086.59375 7167.25 7236.0 7455.1875 7639.1875 7854.78125 8012.125 8170.96875 8341.53125 8532.28125 8744.0625 8793.09375 8837.78125 9371.0 9411.75 9456.40625 9499.78125 9544.625 9587.4375 9629.0 9673.875 9718.78125 9763.125 9808.53125 9852.21875 9897.375 9945.875 10042.5625 10134.90625 10231.75 10347.3125 10448.375 10770.5 10925.6875 11173.3125 11349.375 11535.9375 11615.15625 11688.125 11898.125 12467.71875 12561.90625 12653.9375 12768.40625 12875.625 13303.5625 13449.28125 13641.75 13829.5 13907.59375 13977.40625 14210.34375 14257.34375 14288.625 14808.0 14898.65625 14996.125 15114.34375,1770.34375 1973.03125 2798.5 3052.15625 3251.875 3457.375 4089.71875 4320.90625 4521.5625 4691.84375 4899.59375 5401.34375 5607.5625 5832.125 5982.78125 6062.59375 6142.625 6374.21875 6576.4375 6787.46875 6975.15625 7142.8125 7214.625 7302.125 7527.71875 7722.28125 7901.6875 8078.6875 8246.9375 8415.03125 8612.875 8767.5625 8832.5 9162.21875 9391.84375 9436.375 9479.96875 9524.90625 9569.0 9611.3125 9656.9375 9699.21875 9745.1875 9789.09375 9833.6875 9877.34375 9923.5 9972.3125 10120.46875 10203.875 10321.75 10423.5 10534.4375 10819.5625 11012.15625 11241.0 11433.21875 11593.0 11669.71875 11755.125 12342.90625 12548.875 12630.21875 12748.5625 12850.84375 12960.28125 13348.09375 13534.6875 13721.96875 13887.375 13958.65625 14043.34375 14235.75 14278.0625 14679.40625 14883.34375 14969.1875 15084.4375 15192.96875
or37bk38_300718_194319.481.cbin,iiddddiiiidbbbidbbbiiicccccccccccccccceeeeedbbbiieeeeeidbbbiiieeeee,2330.0 2515.84375 2990.90625 3616.0 3949.5 4163.53125 4467.28125 4644.21875 4897.90625 5078.0 5271.0625 5461.28125 5537.9375 5612.65625 5826.375 6039.96875 6230.4375 6305.15625 6376.8125 6626.3125 6670.34375 6701.40625 7206.313803 7246.387825 7288.03125 7330.53125 7373.03125 7417.15625 7460.71875 7504.3125 7548.59375 7593.28125 7637.5625 7682.78125 7728.1875 7776.09375 7821.03125 7868.5 7991.8125 8087.25 8180.9375 8295.65625 8401.75 9446.25 9642.3125 9716.1875 9791.8125 10018.21875 10097.34375 10577.09375 10668.59375 10764.25 10879.34375 10985.1875 11289.53125 11444.8125 11635.5 11713.03125 11786.25 12024.84375 12082.875 12110.0625 12579.65625 12673.65625 12771.1875 12887.375 12999.03125,2364.9375 2548.53125 3060.78125 3689.78125 4012.59375 4239.125 4524.75 4701.90625 4953.28125 5150.53125 5353.25 5516.21875 5592.125 5674.15625 5901.90625 6119.59375 6283.03125 6356.1875 6442.03125 6660.28125 6697.125 7000.84375 7227.739518 7267.813539 7312.65625 7355.8125 7398.84375 7443.96875 7487.1875 7531.09375 7575.25 7619.8125 7665.0 7710.84375 7756.625 7797.8125 7847.875 7904.65625 8067.09375 8152.125 8267.0 8373.59375 8487.96875 9521.90625 9696.875 9772.375 9856.1875 10050.625 10444.0625 10651.875 10736.8125 10853.0625 10960.4375 11070.40625 11342.03125 11526.46875 11692.15625 11768.625 11850.375 12078.4375 12104.75 12457.375 12658.90625 12740.40625 12854.71875 12968.90625 13079.21875
or37bk38_300718_194343.482.cbin,iiiidddbbbidbbbidbbbiiddbbiiieeeeeiidbbbieeeeeiidbbbidbbbidbbbiiiiiidbbbiieeeee,1883.65625 2283.625 2455.625 2705.53125 2987.875 3170.40625 3350.5625 3531.0625 3608.03125 3681.96875 3887.53125 4078.875 4263.1875 4336.625 4410.5625 4618.46875 4804.28125 4987.59375 5071.59375 5146.1875 5478.03125 6202.21875 6364.875 6540.65625 6622.1875 6697.15625 6909.46875 6956.84375 6990.5625 7392.59375 7487.59375 7582.71875 7697.15625 7805.09375 8432.09375 8584.03125 8761.8125 8956.75 9033.53125 9107.3125 9320.6875 9854.53125 9947.6875 10047.28125 10153.21875 10260.03125 10702.21875 10859.28125 11035.1875 11210.78125 11289.84375 11364.125 11569.15625 11755.78125 11934.15625 12010.625 12081.5 12300.625 12486.9375 12677.375 12754.3125 12828.34375 13060.0 13217.75 13390.5625 13552.875 13709.84375 13876.0625 14087.28125 14270.59375 14348.59375 14423.03125 14629.84375 14682.03125 15164.9375 15259.53125 15354.28125 15466.125 15576.5625,1904.3125 2328.75 2498.3125 2756.65625 3066.28125 3251.09375 3432.25 3587.5 3663.0 3742.59375 3963.90625 4151.5625 4313.40625 4390.90625 4473.875 4687.21875 4884.75 5049.5 5124.25 5210.28125 5811.71875 6241.34375 6441.375 6597.6875 6673.84375 6761.78125 6947.40625 6981.0625 7290.0625 7472.0 7555.53125 7670.40625 7777.53125 7889.0625 8470.96875 8639.1875 8840.53125 9013.4375 9089.625 9171.8125 9750.46875 9932.25 10014.15625 10128.9375 10234.5 10345.375 10729.15625 10915.71875 11114.1875 11268.15625 11344.84375 11432.0625 11647.9375 11838.90625 11990.34375 12064.75 12150.53125 12374.8125 12581.125 12734.9375 12809.65625 12894.34375 13113.84375 13289.625 13461.0625 13632.0625 13793.53125 13958.0 14167.90625 14327.375 14403.0625 14485.6875 14666.625 15055.6875 15245.3125 15327.03125 15439.375 15550.0625 15662.90625
or37bk38_300718_194409.483.cbin,iiiiiddbbbidbbbidiiiiiidbbbiicccccccccccccee,2409.09375 2584.71875 2787.53125 3074.5625 3395.46875 3572.125 3741.0 3920.875 4001.59375 4076.46875 4285.5625 4475.40625 4656.3125 4735.71875 4806.53125 5016.46875 5211.53125 5413.90625 5571.28125 5739.34375 5912.4375 6110.90625 6333.0 6506.03125 6686.1875 6763.96875 6838.4375 7070.65625 7149.25 7648.125 7687.53125 7727.9375 7771.59375 7814.625 7858.28125 7903.90625 7947.5625 7990.3125 8035.09375 8079.3125 8127.0625 8170.1875 8272.96875 8365.34375,2433.3125 2611.875 2815.0625 3112.21875 3440.46875 3648.625 3822.6875 3978.09375 4052.40625 4138.59375 4366.6875 4553.375 4714.1875 4788.53125 4872.65625 5091.1875 5294.28125 5484.40625 5649.8125 5813.25 5999.21875 6177.4375 6412.8125 6586.09375 6742.5625 6815.5 6903.21875 7145.0625 7491.90625 7670.125 7710.78125 7754.90625 7798.78125 7841.1875 7885.5625 7931.53125 7973.8125 8016.5625 8060.40625 8105.90625 8151.875 8197.40625 8352.125 8432.8125
or37bk38_300718_194418.484.cbin,idddbbbidbbbiieeeeedbbbiieeeee,2979.0 3154.0 3343.90625 3522.21875 3695.5 3772.5 3842.53125 4025.21875 4206.59375 4393.28125 4471.96875 4547.59375 4742.25 4796.4375 5325.09375 5413.90625 5508.78125 5621.1875 5730.875 5960.59375 6146.65625 6221.96875 6297.5 6516.625 6574.75 7046.8125 7144.90625 7246.90625 7357.03125 7470.34375,3012.46875 3224.65625 3423.125 3597.875 3751.125 3824.03125 3907.21875 4112.34375 4285.84375 4452.75 4528.0 4610.53125 4786.15625 5219.90625 5397.6875 5481.90625 5595.96875 5700.90625 5809.21875 6038.21875 6201.71875 6280.25 6363.46875 6564.53125 6952.09375 7125.875 7209.53125 7328.3125 7443.53125 7557.75
or37bk38_300718_194428.485.cbin,iiidddbbbidbbbiiiiidddddbbbiiiccccccccccceeeeeiidbbbidbbbiieeeee,2968.21875 3108.875 3269.96875 3488.0625 3656.25 3846.1875 4019.34375 4095.28125 4166.4375 4358.875 4545.0625 4726.09375 4803.15625 4874.875 5073.0 5259.0 5440.78125 5589.21875 5750.09375 5947.25 6127.5 6321.03125 6511.34375 6704.1875 6895.0 6974.5625 7047.375 7244.65625 7292.09375 7326.25 7817.90625 7854.71875 7897.59375 7940.59375 7984.4375 8028.4375 8071.5 8115.1875 8159.9375 8205.3125 8250.0 8348.09375 8437.0 8534.03125 8648.75 8754.8125 9161.6875 9305.1875 9485.1875 9678.0 9749.46875 9826.84375 10020.53125 10232.53125 10426.40625 10504.46875 10580.125 10794.5 10875.84375 11328.0 11422.90625 11519.6875 11635.75 11743.375,3013.875 3153.59375 3316.03125 3557.34375 3733.625 3922.71875 4073.0 4147.71875 4231.46875 4443.21875 4629.21875 4781.90625 4855.53125 4940.03125 5154.9375 5318.40625 5504.15625 5671.1875 5837.75 6030.5 6208.15625 6402.40625 6592.34375 6787.65625 6950.3125 7028.125 7111.0 7283.9375 7322.15625 7669.15625 7839.5 7880.875 7923.71875 7967.59375 8010.9375 8055.28125 8097.34375 8142.40625 8187.25 8230.15625 8279.21875 8420.5625 8504.75 8620.90625 8730.65625 8843.6875 9184.03125 9377.5 9571.375 9729.09375 9810.3125 9889.4375 10108.1875 10317.125 10484.09375 10560.84375 10643.75 10871.65625 11221.125 11409.28125 11491.96875 11607.84375 11717.59375 11824.25
or37bk38_300718_194446.486.cbin,iidddddbbbidiiiiidbbbiiiccccccccccccceeeeedidbbbiieeeeiidbbb,2201.1875 2545.875 2990.53125 3174.75 3358.78125 3544.6875 3743.15625 3924.0 4004.4375 4074.84375 4275.1875 4465.3125 4660.84375 4813.6875 4976.125 5144.5625 5326.0625 5506.21875 5692.625 5774.6875 5846.75 6055.625 6108.03125 6138.1875 6629.529679 6666.1875 6707.03125 6750.875 6795.5 6838.375 6881.03125 6926.1875 6971.28125 7014.59375 7059.90625 7104.59375 7149.90625 7257.78125 7338.875 7437.84375 7547.25 7652.125 8227.84375 8423.1875 8607.96875 8789.4375 8867.8125 8939.9375 9178.8125 9262.9375 9711.875 9806.28125 9903.15625 10016.0 10302.375 10447.71875 10622.53125 10810.84375 10890.53125 10963.46875,2231.3125 2566.25 3052.78125 3252.75 3439.0625 3621.28125 3823.75 3982.03125 4057.5625 4140.1875 4363.09375 4543.375 4724.34375 4891.46875 5057.21875 5225.3125 5409.4375 5588.34375 5750.84375 5825.78125 5909.90625 6091.125 6132.03125 6480.96875 6649.479948 6688.03125 6731.5625 6776.78125 6821.8125 6863.5 6907.40625 6951.25 6996.09375 7039.4375 7084.34375 7130.46875 7176.4375 7323.125 7400.8125 7521.65625 7626.90625 7740.96875 8306.34375 8492.40625 8691.375 8846.875 8919.65625 9002.65625 9219.53125 9610.15625 9790.125 9876.5625 9991.65625 10104.8125 10348.09375 10500.75 10704.65625 10869.96875 10943.71875 11027.34375
or37bk38_300718_194603.489.cbin,iiiiiiiiiddddbbbidbbbidbbbiddbbbidbbbicccccccccccccceeeeedidbbbiieeeeiidbbbidiiii,3672.9375 4038.375 4215.03125 4355.59375 4527.25 4698.4375 4904.46875 5079.8125 5398.84375 5578.28125 5753.90625 5938.375 6134.34375 6322.53125 6399.3125 6468.21875 6677.1875 6862.4375 7051.65625 7133.34375 7202.0 7409.53125 7619.375 7796.28125 7867.875 7936.53125 8395.8125 8561.125 8742.34375 8922.53125 8996.9375 9069.09375 9263.34375 9446.84375 9626.0625 9699.21875 9772.3125 9976.28125 10547.019216 10582.25 10623.125 10665.78125 10709.1875 10752.65625 10795.65625 10837.5 10880.4375 10924.34375 10968.5625 11012.03125 11055.3125 11099.09375 11198.0625 11289.40625 11383.84375 11495.375 11602.71875 11865.90625 12061.6875 12241.78125 12429.6875 12501.84375 12575.25 12795.8125 12874.71875 13313.6875 13409.28125 13504.3125 13616.53125 14083.0625 14201.78125 14382.8125 14561.4375 14634.78125 14706.5 14911.5625 15092.40625 15293.5625 15456.15625 15617.9375 15788.84375,3701.03125 4066.9375 4268.25 4416.9375 4578.4375 4736.0625 4962.53125 5127.28125 5449.125 5662.8125 5833.0 6022.5625 6219.71875 6379.3125 6449.9375 6533.6875 6751.8125 6941.59375 7111.9375 7183.125 7265.40625 7490.46875 7702.71875 7847.625 7918.34375 8032.9375 8450.125 8639.53125 8820.875 8977.125 9049.0625 9133.0 9344.03125 9531.375 9678.28125 9749.625 9827.5 10397.375 10566.668784 10605.78125 10648.28125 10691.46875 10735.40625 10776.8125 10818.46875 10863.9375 10906.46875 10949.8125 10994.15625 11036.9375 11081.9375 11129.34375 11275.8125 11357.21875 11467.53125 11573.34375 11684.40625 11941.53125 12139.90625 12323.65625 12483.53125 12557.1875 12638.9375 12839.28125 13214.34375 13392.3125 13474.03125 13587.71875 13700.8125 14114.46875 14253.625 14464.90625 14613.40625 14687.875 14772.0625 14995.0 15176.25 15359.0 15518.5625 15684.125 15869.0625
